post_id,post_url,published_date,reactions,sub_reactions,comments,shares,context
4331564893557158,https://www.facebook.com/init.kobeengineer/posts/4331564893557158,2021-09-17 11:31:48,59,"{'讚': '45', '哈': '11', '哇': '3', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",23,0,"#純靠北工程師5dh
----------
平常只負責自己部門的面試，偶爾會去其他部門當考官

想問問在座有考官經驗的，你們有沒有偏好的非本職技職技能?

不是指Soft skills，而是類似其他職業的核心技能，但非本職所需的那種。

我個人偏好外語能力強的面試者；特別是會超過兩種外語 (程度至少要可以用來面試、簡報)，在我這邊會大加分。算是我的偏見，我認為語言會影響思考，會多種語言較容易不拘於形、思考靈活。

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6965"
4331027783610869,https://www.facebook.com/init.kobeengineer/posts/4331027783610869,2021-09-17 07:22:08,104,"{'讚': '66', '哈': '38', '怒': '0', '大心': '0', '加油': '0', '哇': '0', '嗚': '0'}",13,0,"#純靠北工程師5dg
----------
我不同意 #純靠北工程師5df 。

參加過這麼多場技術年會，甚至還有很貴的付費課程說是什麼什麼技術專家，我覺得工程師的表達能力普遍跟屎一樣，往往聽不懂在說些什麼。

工程師還是專心寫程式吧!

講課程還是留給專業級的講師比較實在

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6964"
4330715393642108,https://www.facebook.com/init.kobeengineer/posts/4330715393642108,2021-09-17 04:44:56,303,"{'讚': '166', '哈': '131', '哇': '6', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",34,4,"#純靠北工程師5de
----------
應徵網路服務公司OFFER願意給100K/月，但是查詢商業司登記資料該公司資本額只有200K，是否有貓膩？

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6962"
4330361000344214,https://www.facebook.com/init.kobeengineer/posts/4330361000344214,2021-09-17 01:57:39,249,"{'讚': '221', '哈': '24', '哇': '3', '大心': '1', '怒': '0', '加油': '0', '嗚': '0'}",39,8,"#純靠北工程師5df
----------
這些年是愈來愈多工程師轉去開線上課程賺錢，但是依我的觀察，工程師轉為全職講師，基本上技術力就愈來愈差了。

之前面試到一個，全職講師要來寫程式多賺錢的，結果面試技術時居然面試不過，很多當代開發的基本觀念都不知道。

我建議工程師們去講課，兼著講就好了，還是必須要待在第一線寫程式，你的技術力才不會退步。

但反之如果只是待在第一線寫程式，卻沒有教人技術的能力，也不過就是個工程師罷了，技術再強也和檯面上那些大神相去甚遠。

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6963"
4330175690362745,https://www.facebook.com/init.kobeengineer/posts/4330175690362745,2021-09-17 00:29:08,1164,"{'哈': '600', '讚': '548', '哇': '8', '嗚': '5', '大心': '2', '加油': '1', '怒': '0'}",145,31,"#純靠北工程師5dd
----------
試用期滿一個月。
老闆：「你這個月新增了70行code,刪除了60行，這樣總產出只有10行code」
老闆嘆了口氣接著說：「看看隔壁的小李，一天就可以產出50行」
（隔壁的小李推了推眼睛）
「你這樣效率實在不行」

請問我該不該逃？

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6961"
4327665800613734,https://www.facebook.com/init.kobeengineer/posts/4327665800613734,2021-09-16 06:23:46,101,"{'讚': '62', '哈': '35', '哇': '4', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",5,4,"#純靠北工程師5dc
----------
Azure Cloud 真的很靠北
開個服務如果沒仔細看有沒有能共用的服務選項(OS-Disk之類的)
就會長兩三個新的子服務出來
要刪掉服務也不會問你要不要順便刪除
久而久之整個服務列表就塞滿一大堆不認識的服務在跟你收錢

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6960"
4327218697325111,https://www.facebook.com/init.kobeengineer/posts/4327218697325111,2021-09-16 02:51:20,158,"{'讚': '104', '哈': '49', '哇': '3', '加油': '1', '嗚': '1', '怒': '0', '大心': '0'}",41,5,"#純靠北工程師5db
----------
想問大家有沒有遇見不斷勤說別人離職，但自己卻在公司待了很久的人？

我明白這有可能是因為忌才而說的話，但有些能力平平，甚至是職務上完全威脅不到他的人也被他勸說，老實說我真的不明白。

如果他是認為公司待遇差，那他應該自己先辭職吧？自己不辭還要三番四次纏上不同部門的人，什麼心態？

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6959"
4326963834017264,https://www.facebook.com/init.kobeengineer/posts/4326963834017264,2021-09-16 00:45:42,175,"{'哈': '107', '讚': '63', '哇': '2', '嗚': '2', '加油': '1', '怒': '0', '大心': '0'}",41,1,"#純靠北工程師5cd
----------
PM:請問我的PIN碼是什麼?

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6925"
4324509840929330,https://www.facebook.com/init.kobeengineer/posts/4324509840929330,2021-09-15 06:05:14,200,"{'讚': '110', '哈': '88', '加油': '1', '嗚': '1', '怒': '0', '大心': '0', '哇': '0'}",15,7,"#純靠北工程師5da
----------
這個不重要
現在沒空
那個晚點再處理就好

這個問題一個多月了都沒有人發現嗎

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6958"
4324207224292925,https://www.facebook.com/init.kobeengineer/posts/4324207224292925,2021-09-15 03:35:09,73,"{'讚': '50', '哈': '20', '哇': '2', '嗚': '1', '怒': '0', '大心': '0', '加油': '0'}",14,1,"#純靠北工程師5d7
----------
研發的資深主管大大們
你們該在意的是怎麼正視問題跟解決問題
而不是整天擔心講錯這個那個被高管罵或海K
這不過就是在逃避真正的問題罷了
還是你們根本就欲蓋彌彰呢？

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6955"
4323801344333513,https://www.facebook.com/init.kobeengineer/posts/4323801344333513,2021-09-15 00:29:55,193,"{'讚': '145', '哈': '43', '加油': '2', '哇': '2', '嗚': '1', '怒': '0', '大心': '0'}",49,5,"#純靠北工程師5d6
----------
到底為什麼要用 python 來寫後台？
用底線 ""_"" 來表示這是一個 private variable or method 到底是什麼此地無銀三百兩的作法？
專案一大就一堆人開始自由發揮...
typing 也是 optional，到處都要 assert type 到底是夠了沒...然後整天酸 Java，笑死

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6954"
4322168777830103,https://www.facebook.com/init.kobeengineer/posts/4322168777830103,2021-09-14 12:15:46,3637,"{'哈': '1,904', '讚': '1,701', '大心': '15', '哇': '10', '加油': '3', '嗚': '3', '怒': '1'}",322,808,"#純靠北工程師5d8
----------
記得當年剛進公司不久，還不夠熟悉整個程式架構，所以做第一個專案的時候東卡西卡
做到一半，我發現有一個被import的module好像都沒有被用到，想說要找當初寫這段code的人問，就找了一個前輩問說這是誰寫的
結果那個前輩似乎不巧剛跟老闆吵完一架心情不太好，就不耐煩地反問我：「它有影響到什麼嗎？沒有的話南無觀世音菩薩很重要嗎？」
我被嚇到什麼話也不敢說，就默默回座debug，腦海一直在想他那句是在代替髒話還是什麼

我現在回想起來，才突然發現他當時應該是說
「那麼管誰import啥很重要嗎？」

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6956"
4321797301200584,https://www.facebook.com/init.kobeengineer/posts/4321797301200584,2021-09-14 09:22:00,489,"{'哈': '248', '讚': '219', '嗚': '13', '哇': '7', '加油': '2', '怒': '0', '大心': '0'}",16,15,"#純靠北工程師5d4
----------
新來的血型A新人提問：為什麼多數工程師做事不是剛好準時就是遲到，卻從來不提早？

前輩1：好難回答，但我實在想不到提早的好處。
開會提早到結果被放鴿子；案子提早完成結果被追加要求；工作提早完成休息被老闆罵太閒。

前輩2：不加班提早回家，結果發現玄關有不認識的男人鞋子。

前輩1：......

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6952"
4321445021235812,https://www.facebook.com/init.kobeengineer/posts/4321445021235812,2021-09-14 06:15:47,882,"{'讚': '568', '哈': '293', '哇': '11', '大心': '5', '加油': '3', '嗚': '1', '怒': '1'}",60,11,"#純靠北工程師5d3
----------
我要謝謝我的前老闆，前經理們。

離開你們後，我真的找的到「錢多事少離家近」的專案。真是做夢也想不到，我居然也能遇的到，運氣好棒。

我聽我朋友說，你們專案已經延遲8到9個月，每一天要賠償21萬。

有一種爽快的感覺。

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6951"
4321250654588582,https://www.facebook.com/init.kobeengineer/posts/4321250654588582,2021-09-14 04:33:56,66,"{'讚': '33', '哈': '33', '怒': '0', '大心': '0', '加油': '0', '哇': '0', '嗚': '0'}",7,0,"#純靠北工程師5d1
----------
標榜跨平台下單API，結果開頭憑證申請要用Windows安裝exe申請？fine, 跳過憑證申請先照著步驟安裝失敗，爬你的官網爬半天結果作業系統支援有問題建議用docker？你的cross-platform到底cross哪幾個platform可以一次寫明白嗎，看一下作業系統支援和安裝相關issue都開多久了，真的不支援不要裝可以浪費大家時間啊

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6949"
4321058931274421,https://www.facebook.com/init.kobeengineer/posts/4321058931274421,2021-09-14 02:55:01,109,"{'讚': '68', '哈': '37', '嗚': '3', '哇': '1', '怒': '0', '大心': '0', '加油': '0'}",12,2,"#純靠北工程師5d2
----------
今天要來靠北一些技職制度的問題，課程目的是為了培養專業人才，而課程審議是為了阻礙技能的發展。

舉例來說好了，資訊科技日新月異，我們都希望出社會的新鮮人都具備新穎技術，因此課程都會盡可能的更新，而課程審議則是相反，審核你這課程有沒有這必要、適不適齡、市場需求有多少、設備條件。

最後變成課程提及新穎技術，而驗收還在那邊探討 php 5.4 下如何使用 mysql_connect 對資料庫做連線。

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6950"
4320736764639971,https://www.facebook.com/init.kobeengineer/posts/4320736764639971,2021-09-14 00:25:48,565,"{'讚': '376', '哈': '182', '哇': '7', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",19,18,"#純靠北工程師5d0
----------
呃…說起來有點那個, 其實git只是用來幫我維護linux專案而誕生的副產物而已, 當時我他媽的在想其他版控系統有夠爛,乾脆自己花十天時間弄一個還比較快

---Linux創辦人Linus Torvalds

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6948"
4318261558220825,https://www.facebook.com/init.kobeengineer/posts/4318261558220825,2021-09-13 05:39:04,475,"{'讚': '240', '哈': '228', '哇': '5', '加油': '2', '怒': '0', '大心': '0', '嗚': '0'}",88,48,"#純靠北工程師5cu
----------
新創雞排科技

CHKNTech
(Chicken Technology)

顧客使用5G網路連到雲端訂購平台來訂購雞排。

顧客的訂購合約是使用區塊鏈技術的智慧型合約。

顧客也能使用虛擬貨幣付款。

顧客下單後同時透過IoT技術列印單據到炸台以便工作。

炸好的雞排放入客製的防油紙袋，防油紙袋上面黏有3D列印出來的精美立體店徽

透過大數據及AI分析來得知特定日子及時段的人流及熱銷的品項及口味，以便備貨。

5G物聯網雲端3D列印
人工智慧大數據區塊鏈
通通有了

這樣雞排應該會很賣吧？

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6942"
4318019598245021,https://www.facebook.com/init.kobeengineer/posts/4318019598245021,2021-09-13 03:31:01,100,"{'讚': '73', '哈': '25', '哇': '2', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",12,3,"#純靠北工程師5cy
----------
小弟公司做iot的，從設備端到資料倉儲中心到手機remote app到串ERP都有做，最近公司遇到奇葩客戶，對方自己養了一個「寫了十年web的工程師」，然後叫我們做設備跟app就好，中間的溝通server該工程師堅持要自己寫，且業主要求在一季內完成所有項目，開會跟對方解釋如果對方工程師要從頭開始寫起要處理一大堆兩邊對接的問題等等各種雞毛蒜皮的事，建議用本公司既有的系統下去改商業邏輯的部分就好，結果對方工程師不斷跳針：「啊不就是mqtt跟http兩邊資料互傳就好，就是用api資料丟來丟去而已嘛，雖然我沒寫過但我不覺得這很難啊，只要知道api要傳哪些資料我也可以啦」各種貶低iot這行的言論，
當場我就想走人跟老闆說這案不要接，他說他行那讓他自己上......
同樣是碼農，隔行如隔山啊，有必要這樣把人家的工作講的一文不值嗎?
何況我還沒講到可能還會碰到要處理跟某些設備互傳udp封包指令的事，從頭到尾我看這傢伙只懂http跟websocket，只有一季時間要從零做到完到底自信哪來的，真的好想叫老闆放生這公司讓他們自己踩雷後再來求人......

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6946"
4317857154927932,https://www.facebook.com/init.kobeengineer/posts/4317857154927932,2021-09-13 02:08:16,2678,"{'哈': '1,372', '讚': '1,282', '哇': '16', '加油': '5', '大心': '2', '嗚': '1', '怒': '0'}",127,262,"#純靠北工程師5cl
----------
假日被主管Call來查IP... =3=

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6933"
4316166865096961,https://www.facebook.com/init.kobeengineer/posts/4316166865096961,2021-09-12 13:08:43,112,"{'讚': '80', '哈': '31', '哇': '1', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",7,1,"#純靠北工程師5cx
----------
常常在前端社團看到用所謂side project或者一同創業的名義徵才卻不給薪，還要會一堆框架甚至資料庫，好一點的開工讀生時薪，要不然就是說有機會領到公司股份之類的（還1%左右）

為什麼想創業不花錢請人只想用免費勞工勒？重點是還真的會有人願意參與，還是我眼界太小@@?

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6945"
4315865775127070,https://www.facebook.com/init.kobeengineer/posts/4315865775127070,2021-09-12 11:02:47,183,"{'哈': '92', '讚': '89', '加油': '1', '哇': '1', '怒': '0', '大心': '0', '嗚': '0'}",7,6,"#純靠北工程師5cw
----------
補習班廣告：「爬蟲簡介(略)...上述所提到的網路爬蟲，都需要用到 Python 來完成喔！」

其他語言的httpClient表示:???

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6944"
4315397025173945,https://www.facebook.com/init.kobeengineer/posts/4315397025173945,2021-09-12 07:13:30,1486,"{'讚': '778', '哈': '692', '哇': '7', '嗚': '6', '大心': '1', '加油': '1', '怒': '1'}",76,34,"#純靠北工程師5cv
----------
鄰居知道我會寫程式
有次鄰居小孩忘記gmail登入密碼，也無法驗證取回，鄰居竟然跑來叫我幫忙破解密碼
我說我破解不了，鄰居竟然嗆
""還說你會寫程式?""
如果我破得了，還留在這領什麼7萬多的月薪…

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6943"
4315018228545158,https://www.facebook.com/init.kobeengineer/posts/4315018228545158,2021-09-12 04:07:56,65,"{'讚': '45', '哈': '16', '哇': '2', '嗚': '2', '怒': '0', '大心': '0', '加油': '0'}",15,2,"#純靠北工程師5ct
----------
只是好奇問一下
現在這個專案規格大方向幾乎沒啥改
但原開發卻整個放飛
幾乎很少照著規格在開發
期中好像也沒驗收跟review
結果現在大家都忙著重新寫過

像這種不照規格開發
債卻留給後人還的情況多嗎?

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6941"
4312814085432239,https://www.facebook.com/init.kobeengineer/posts/4312814085432239,2021-09-11 11:40:40,1026,"{'讚': '588', '哈': '425', '加油': '5', '哇': '4', '嗚': '2', '大心': '1', '怒': '1'}",93,112,"#純靠北工程師5co
----------
人工智慧=AI
深度學習=AI
資料分析=AI
大數據=AI
演算法=AI
資料庫=AI
資料結構=AI
5G=AI
爬蟲=AI
APP=AI
if else=AI
程式=AI

草

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6936"
4312303438816637,https://www.facebook.com/init.kobeengineer/posts/4312303438816637,2021-09-11 07:32:27,83,"{'讚': '57', '哈': '25', '哇': '1', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",26,1,"#純靠北工程師5cs
----------
我：今天會發版吧？

A:你要跟B說，他下班前會deploy

我：昨天的看起來沒上

A: 沒看到就是沒有，你沒有請他deploy，他就不會deploy，你沒跟我說你做完了，我也不會請他deploy

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6940"
4312001408846840,https://www.facebook.com/init.kobeengineer/posts/4312001408846840,2021-09-11 04:51:13,91,"{'讚': '65', '加油': '22', '哇': '3', '哈': '1', '怒': '0', '大心': '0', '嗚': '0'}",43,1,"#純靠北工程師5cr
----------
Hi 我是5ce的求職者
很感謝大家暖心的回覆
先說明自己的背景
1.國立大資管畢
2.年資約1.8 工作經歷三份工作
3.工作上比較多PHP(Laravel)的經驗
4.個人的專案或是練習會拿JAVA與其框架(有架站與自管linux server)
5.前一份工作在Q1入職Q2被資遣 (N = 44000) 原因不確定 但自覺無法融入團隊

期待 N = 42000  地點:雙北   
這樣的薪資會開太高嗎? 

其實在面試的路上也有不少HR會幫我過JD
但因為我的經歷斷斷續續的 我自己也知道
所以在進去前都很害怕自己無法融入團隊而做不久
也不是說不擅常表達 
在面試時人資都有反饋說我表達能力是可以的

到目前為止面試量約29(不包含筆試沒過 純線上或是現場面試)

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6939"
4309441965769451,https://www.facebook.com/init.kobeengineer/posts/4309441965769451,2021-09-10 09:44:10,64,"{'讚': '45', '哈': '13', '嗚': '5', '哇': '1', '怒': '0', '大心': '0', '加油': '0'}",10,1,"#純靠北工程師5cq
----------
客戶隨便在ithome看到一篇文來問業務，回業務技術還在研究，就被靠北技術能力跟不上，請主管提出學習計畫。

技術天天在演進，我們怎麼可能人家看到什麼就要會什麼? 動不動就先被靠北技術跟不上不努力，士氣已快到崩潰邊緣。跟主管反應後，主管只會丟下一句話：「你也知道，其他組的狀況…不然你覺得還有誰可以用」, 不然就是你們先頂著，我之後找誰可以協助你們(意思就是你不要想別人了)

(事實上已經很努力在追各種有關的技術，但是真的怎麼可能所有相關的我們都會，都能維護? 目前已經像賭博一樣，猜錯就被說技術扯業務後腿，原廠都已經出的產品竟然不會，這樣怎麼賣客戶)

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6938"
4309224119124569,https://www.facebook.com/init.kobeengineer/posts/4309224119124569,2021-09-10 07:59:02,737,"{'哈': '393', '讚': '328', '哇': '9', '加油': '4', '大心': '1', '嗚': '1', '怒': '1'}",45,42,"#純靠北工程師5cp
----------
timestamp用int存就好啦，反正那是2038年的人要處理的事情

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6937"
4309189662461348,https://www.facebook.com/init.kobeengineer/posts/4309189662461348,2021-09-10 07:43:05,81,"{'讚': '57', '哈': '21', '哇': '2', '嗚': '1', '怒': '0', '大心': '0', '加油': '0'}",15,0,"#純靠北工程師5cn
----------
有沒有一種人的個性是很臭屁，自以為能力比別人好。

PM曾經私底下對我說:「他價格好貴，好難用」。搖搖頭，看進度表，表示他能力沒有如預期。

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6935"
4309041542476160,https://www.facebook.com/init.kobeengineer/posts/4309041542476160,2021-09-10 06:24:29,374,"{'哈': '184', '讚': '182', '哇': '6', '嗚': '1', '怒': '1', '大心': '0', '加油': '0'}",23,7,"#純靠北工程師5cm
----------
人資:我們這裡有一份php的工作很適合你喔
面試官:你不會go?那這份工作你應該不適合

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6934"
4308903085823339,https://www.facebook.com/init.kobeengineer/posts/4308903085823339,2021-09-10 05:12:48,218,"{'哈': '127', '讚': '88', '哇': '2', '大心': '1', '怒': '0', '加油': '0', '嗚': '0'}",12,8,"#純靠北工程師5ci
----------
PM請假，請協助部門委派一名工程代表參加客戶會議

PM回來後

PM：老哥，客戶這次可能想要的系統架構，能描述一下嗎？

工程師：銅鈴、橘色、小型、前段粉紅色

PM：...這是客人要求的Skin嗎？

工程師：這是客戶養的貓，很可愛。

PM：蛤？

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6930"
4308684125845235,https://www.facebook.com/init.kobeengineer/posts/4308684125845235,2021-09-10 03:22:59,230,"{'讚': '176', '哈': '48', '哇': '3', '嗚': '3', '怒': '0', '大心': '0', '加油': '0'}",38,2,"#純靠北工程師5ch
----------
最近遇到公司發面試過來，面試的時候，來了一位很臭屁的面試官，用一副很驕傲的口氣炫耀公司多好多棒，然後問你問題之後，對於你的回答表示不屑，後來我微不爽，微調整自己音量(理性發言)，改變坐姿之後，對方態度就收斂了。 

我以往遇過的不論大/小公司老闆或主管，還是學校教授，我沒有見過一個人可以讓人不開心成這樣。

職場上是不是很多這種，喜歡欺負菜鳥，欺善怕惡的人?

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6929"
4308578799189101,https://www.facebook.com/init.kobeengineer/posts/4308578799189101,2021-09-10 02:30:22,69,"{'讚': '48', '哈': '20', '哇': '1', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",10,0,"#純靠北工程師5cg
----------
面試前詢問有沒有筆試，或筆試內容類型到底會不會很奇怪？
人資回不清楚狀況
好幾千人的公司，我是不是該注意什麼？

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6928"
4308377715875876,https://www.facebook.com/init.kobeengineer/posts/4308377715875876,2021-09-10 00:51:05,193,"{'讚': '137', '加油': '47', '嗚': '5', '哇': '2', '大心': '1', '哈': '1', '怒': '0'}",40,3,"#純靠北工程師5ce
----------
請問如果面試一直被發卡該如何調整心態? 8月面試18間17間感謝函... 都是線上面試完後打槍我的... 不知道該怎麼辦....

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6926"
4306237916089856,https://www.facebook.com/init.kobeengineer/posts/4306237916089856,2021-09-09 09:11:40,301,"{'讚': '204', '哈': '90', '哇': '3', '嗚': '2', '大心': '1', '怒': '1', '加油': '0'}",50,8,"#純靠北工程師5cc
----------
某共享汽機車的 APP 跟垃圾一樣吧，超卡就算了，還一直全域刷新，有時候還沒辦法還車，可以不要再請這種半路出家或補習班出來又只會寫爛 code 的人了嗎？

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6924"
4305999629447018,https://www.facebook.com/init.kobeengineer/posts/4305999629447018,2021-09-09 07:08:06,117,"{'讚': '65', '哈': '47', '哇': '5', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",28,3,"#純靠北工程師5cb
----------
各位好我是 #純靠北工程師5bv
我常有上傳證件的需求 數年前就備妥證件電子檔了剛好那時是用png 
但高級銀行的線上開戶
>png不支援 我轉成了jpg
>上傳了jpg 發現檔案才92KB(高級銀行規定要100KB)
/*不能上傳 這時氣到來發文
>用手機拍照上傳 發現大於x MB也不行 忘記限制多少了 後來用ps解決 希望每個申請學貸的弱勢生家裡電腦都有Ps也知道怎麼控制檔案大小

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6923"
4305781186135529,https://www.facebook.com/init.kobeengineer/posts/4305781186135529,2021-09-09 05:19:46,772,"{'哈': '379', '讚': '377', '哇': '7', '嗚': '7', '大心': '2', '怒': '0', '加油': '0'}",59,23,"#純靠北工程師5ca
----------
第一份工作：你會Java那就會C#囉
第二份工作：你會C#那就會VB囉

結論Java==VB

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6922"
4305578192822495,https://www.facebook.com/init.kobeengineer/posts/4305578192822495,2021-09-09 03:39:32,128,"{'讚': '88', '哈': '39', '哇': '1', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",9,2,"#純靠北工程師5c9
----------
知名代工廠高雄研發中心大長官仁兄
你上班專心當寶可夢大師就好
可不可以不要胡亂插手別人的專案
這樣很不敏捷也Duck Bu Bi

----------
💖 純靠北官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2

----------
💖 全平台留言、文章詳細內容
👉 https://init.engineer/cards/show/6921"
